txn_id,timestamp,user_id,kyc_tier,account_age_days,channel,txn_type,amount_ngn,beneficiary_id,beneficiary_bank,beneficiary_country,beneficiary_new,device_id,device_new,ip_country,name_match_score,status
TXN-100551,2026-07-03 02:46:42,USR-3148,2,590,app,transfer_out,6043.91,BEN-4475,Stanbic IBTC,NG,0,DEV-69600,0,NG,1.0,completed
TXN-100552,2026-07-03 02:47:46,USR-3453,3,496,app,transfer_out,10247.74,BEN-7523,OPay,NG,0,DEV-99873,0,NG,0.93,completed
TXN-100553,2026-07-03 02:54:01,USR-2234,2,218,app,transfer_out,32482.34,BEN-9423,First Bank,NG,0,DEV-53309,0,NG,0.95,completed
TXN-100554,2026-07-03 02:58:25,USR-1293,2,217,web,bill_payment,8040.66,,,NG,0,DEV-17972,0,NG,0.95,completed
TXN-100555,2026-07-03 03:02:01,USR-0230,2,1044,app,transfer_out,149625.36,BEN-1046,UBA,NG,0,DEV-53064,0,NG,0.95,completed
TXN-100556,2026-07-03 03:03:26,USR-3627,2,501,app,transfer_out,7560.4,BEN-6912,Stanbic IBTC,NG,0,DEV-35443,0,NG,0.93,completed
TXN-100557,2026-07-03 03:16:49,USR-0667,2,720,ussd,bill_payment,10012.52,,,NG,0,DEV-75323,0,NG,0.96,completed
TXN-100558,2026-07-03 03:19:06,USR-2886,1,1794,ussd,airtime,28407.15,,,NG,0,DEV-89471,0,NG,0.93,completed
TXN-100559,2026-07-03 03:24:51,USR-1186,1,1349,ussd,airtime,29686.92,,,NG,0,DEV-87993,0,NG,0.97,completed
TXN-100560,2026-07-03 03:32:41,USR-3778,2,1095,pos,transfer_out,6658.82,BEN-8613,Stanbic IBTC,NG,0,DEV-21359,0,NG,0.99,completed
TXN-100561,2026-07-03 03:34:31,USR-0654,2,600,app,transfer_out,13100.3,BEN-6344,First Bank,NG,0,DEV-49363,0,NG,0.96,completed
TXN-100562,2026-07-03 03:46:04,USR-1394,2,965,app,airtime,5484.46,,,NG,0,DEV-77000,0,NG,0.99,completed
TXN-100563,2026-07-03 03:47:21,USR-3298,2,1572,app,transfer_out,43601.73,BEN-2786,GTBank,NG,0,DEV-77271,0,NG,0.96,completed
TXN-100564,2026-07-03 03:56:41,USR-3791,2,398,app,transfer_out,10159.99,BEN-2479,Zenith Bank,NG,0,DEV-28449,0,NG,0.97,completed
TXN-100565,2026-07-03 03:58:52,USR-1329,2,1235,web,transfer_in,83856.31,BEN-8264,GTBank,NG,0,DEV-14288,0,NG,0.96,completed
TXN-100566,2026-07-03 03:59:55,USR-2365,2,845,app,transfer_in,14024.23,BEN-7565,OPay,NG,0,DEV-16734,0,NG,0.96,completed
TXN-100567,2026-07-03 04:22:42,USR-2875,2,1449,app,transfer_in,15142.54,BEN-3361,First Bank,NG,0,DEV-23154,0,NG,0.96,completed
TXN-100568,2026-07-03 04:34:18,USR-3791,2,398,web,transfer_in,52695.44,BEN-6992,First Bank,NG,0,DEV-28449,0,NG,0.94,completed
TXN-100569,2026-07-03 04:41:54,USR-2466,1,1098,ussd,transfer_in,4380.61,BEN-2343,Moniepoint,NG,0,DEV-85880,0,NG,0.99,completed
TXN-100570,2026-07-03 04:43:59,USR-3034,2,1105,app,bill_payment,9986.55,,,NG,0,DEV-39451,0,NG,0.94,completed
TXN-100571,2026-07-03 04:58:17,USR-3778,2,1095,app,transfer_out,6774.0,BEN-4995,Moniepoint,NG,0,DEV-21359,0,NG,0.94,completed
TXN-100572,2026-07-03 05:01:14,USR-2466,1,1098,pos,transfer_out,3068.03,BEN-6183,Access Bank,NG,0,DEV-85880,0,NG,0.97,completed
TXN-100573,2026-07-03 05:28:40,USR-0419,2,1260,app,transfer_in,37746.96,BEN-6502,Stanbic IBTC,NG,0,DEV-40735,0,NG,0.97,completed
TXN-100574,2026-07-03 05:41:51,USR-0865,2,1134,app,airtime,5223.82,,,NG,0,DEV-59060,0,NG,0.94,completed
TXN-100575,2026-07-03 06:20:28,USR-3504,2,195,app,transfer_in,14670.02,BEN-1339,PalmPay,NG,0,DEV-21970,0,NG,1.0,completed
TXN-100576,2026-07-03 06:21:42,USR-0188,1,801,app,transfer_in,13022.18,BEN-1043,Moniepoint,NG,0,DEV-82350,0,NG,0.97,completed
TXN-100577,2026-07-03 06:23:11,USR-0188,1,801,app,bill_payment,3892.23,,,NG,0,DEV-82350,0,NG,0.97,completed
TXN-100578,2026-07-03 06:55:42,USR-2262,2,2091,app,card_spend,15380.76,,,NG,0,DEV-82768,0,NG,0.93,completed
TXN-100579,2026-07-03 06:56:11,USR-3038,2,2007,app,transfer_out,83783.31,BEN-9797,Zenith Bank,NG,0,DEV-79352,0,NG,0.99,completed
TXN-100580,2026-07-03 07:14:34,USR-0637,1,2036,app,transfer_out,1701.95,BEN-8461,Wema/ALAT,NG,0,DEV-90120,0,NG,1.0,completed
TXN-100581,2026-07-03 07:20:50,USR-3504,2,195,ussd,transfer_out,11454.17,BEN-1659,Moniepoint,NG,0,DEV-21970,0,NG,0.98,completed
TXN-100582,2026-07-03 07:32:21,USR-2197,2,1325,pos,transfer_in,24091.1,BEN-8018,PalmPay,NG,0,DEV-99687,0,NG,0.99,completed
TXN-100583,2026-07-03 07:39:54,USR-1894,2,251,app,transfer_out,20363.71,BEN-9955,PalmPay,NG,1,DEV-50492,0,NG,0.98,completed
TXN-100584,2026-07-03 07:42:19,USR-3298,2,1572,web,transfer_out,1892.86,BEN-8405,Wema/ALAT,NG,0,DEV-77271,0,NG,0.99,completed
TXN-100585,2026-07-03 07:45:45,USR-2746,3,1068,app,bill_payment,3858.94,,,NG,0,DEV-84946,0,NG,0.97,completed
TXN-100586,2026-07-03 07:51:21,USR-2746,3,1068,app,transfer_out,13481.72,BEN-1715,Moniepoint,NG,0,DEV-84946,0,NG,0.96,completed
TXN-100587,2026-07-03 07:59:37,USR-1732,3,1334,web,transfer_out,40448.09,BEN-6846,First Bank,NG,1,DEV-47606,0,NG,0.97,completed
TXN-100588,2026-07-03 08:00:24,USR-3504,2,195,ussd,transfer_out,3055.01,BEN-1339,PalmPay,NG,0,DEV-21970,0,NG,0.95,completed
TXN-100589,2026-07-03 08:04:23,USR-1732,3,1334,pos,transfer_out,224726.93,BEN-8618,Zenith Bank,NG,0,DEV-47606,0,NG,0.93,completed
TXN-100590,2026-07-03 08:26:26,USR-2233,1,1456,app,card_spend,32913.76,,,NG,0,DEV-27146,0,NG,0.97,completed
TXN-100591,2026-07-03 08:28:07,USR-2534,1,848,app,airtime,10478.36,,,NG,0,DEV-35105,0,NG,0.94,completed
TXN-100592,2026-07-03 08:37:55,USR-2987,3,905,ussd,transfer_in,24513.45,BEN-4886,Kuda,NG,0,DEV-60422,0,NG,0.98,completed
TXN-100593,2026-07-03 08:43:17,USR-2262,2,2091,ussd,bill_payment,19779.3,,,NG,0,DEV-82768,0,NG,0.99,completed
TXN-100594,2026-07-03 08:53:11,USR-0323,2,1484,app,card_spend,5059.75,,,NG,0,DEV-46655,0,NG,0.99,completed
TXN-100595,2026-07-03 08:53:28,USR-1186,1,1349,pos,card_spend,71899.85,,,NG,0,DEV-87993,0,NG,0.96,completed
TXN-100596,2026-07-03 09:03:00,USR-2234,2,218,app,card_spend,19165.78,,,NG,0,DEV-53309,0,NG,0.94,completed
TXN-100597,2026-07-03 09:05:14,USR-1482,2,607,web,transfer_out,13242.46,BEN-1200,Zenith Bank,NG,0,DEV-93606,0,NG,0.94,completed
TXN-100598,2026-07-03 09:09:53,USR-2662,3,726,app,transfer_in,38218.9,BEN-6617,UBA,NG,0,DEV-45697,0,NG,0.93,completed
TXN-100599,2026-07-03 09:26:21,USR-2197,2,1325,app,transfer_out,4031.32,BEN-1672,Access Bank,NG,0,DEV-99687,0,NG,0.97,completed
TXN-100600,2026-07-03 09:27:46,USR-1858,2,1745,app,transfer_out,15594.75,BEN-8569,Zenith Bank,NG,0,DEV-77449,0,NG,0.94,completed
TXN-100601,2026-07-03 09:45:37,USR-0132,1,1814,web,bill_payment,18857.57,,,NG,0,DEV-78955,0,NG,0.98,completed
TXN-100602,2026-07-03 09:52:31,USR-3298,2,1572,web,transfer_in,1349.39,BEN-8405,Moniepoint,NG,0,DEV-77271,0,NG,0.98,completed
TXN-100603,2026-07-03 09:53:55,USR-3741,3,471,pos,transfer_out,6395.55,BEN-3131,Moniepoint,NG,0,DEV-66606,0,NG,0.99,completed
TXN-100604,2026-07-03 10:00:16,USR-1517,3,1088,ussd,transfer_in,61708.55,BEN-2143,Moniepoint,NG,0,DEV-69871,0,NG,0.93,completed
TXN-100605,2026-07-03 10:01:43,USR-2746,3,1068,app,transfer_out,12303.28,BEN-8749,GTBank,NG,0,DEV-84946,0,NG,0.97,completed
TXN-100606,2026-07-03 10:02:13,USR-3148,2,590,web,bill_payment,1585.24,,,NG,0,DEV-69600,0,NG,1.0,completed
TXN-100607,2026-07-03 10:21:25,USR-3306,3,1523,pos,card_spend,124437.43,,,NG,0,DEV-39389,0,NG,0.96,completed
TXN-100608,2026-07-03 10:44:26,USR-3550,2,1762,app,transfer_out,16334.11,BEN-7744,Wema/ALAT,NG,0,DEV-53687,0,NG,0.95,completed
TXN-100609,2026-07-03 10:55:16,USR-0903,2,261,app,card_spend,8154.59,,,NG,0,DEV-50404,0,NG,0.96,completed
TXN-100610,2026-07-03 11:05:37,USR-2989,2,1139,app,card_spend,21978.23,,,NG,0,DEV-58351,0,NG,0.93,completed
TXN-100611,2026-07-03 11:09:17,USR-0103,2,282,pos,bill_payment,86665.77,,,NG,0,DEV-24371,0,NG,0.96,completed
TXN-100612,2026-07-03 11:20:56,USR-2622,2,147,ussd,transfer_out,9341.84,BEN-7242,Stanbic IBTC,NG,0,DEV-44663,0,NG,0.96,completed
TXN-100613,2026-07-03 11:35:21,USR-0027,3,562,app,card_spend,6124.19,,,NG,0,DEV-44237,0,NG,0.96,completed
TXN-100614,2026-07-03 11:37:12,USR-0815,2,1519,web,airtime,2197.15,,,NG,0,DEV-19016,0,NG,0.94,completed
TXN-100615,2026-07-03 11:52:26,USR-1482,2,607,app,airtime,39022.19,,,NG,0,DEV-93606,0,NG,1.0,completed
TXN-100616,2026-07-03 12:15:06,USR-1882,1,195,ussd,transfer_out,40817.98,BEN-1328,GTBank,NG,1,DEV-50888,0,NG,0.94,completed
TXN-100617,2026-07-03 12:22:04,USR-0272,3,1784,web,bill_payment,12679.65,,,NG,0,DEV-54424,0,NG,0.95,completed
TXN-100618,2026-07-03 12:29:39,USR-1517,3,1088,app,transfer_in,7169.02,BEN-2143,Access Bank,NG,0,DEV-69871,0,NG,0.94,completed
TXN-100619,2026-07-03 12:31:56,USR-3128,3,1389,app,bill_payment,15163.87,,,NG,0,DEV-68008,0,NG,1.0,completed
TXN-100620,2026-07-03 12:35:13,USR-3504,2,195,web,transfer_out,42611.87,BEN-1659,Stanbic IBTC,NG,0,DEV-21970,0,NG,0.97,completed
TXN-100621,2026-07-03 12:42:53,USR-2234,2,218,web,airtime,16455.37,,,NG,0,DEV-53309,0,NG,0.95,completed
TXN-100622,2026-07-03 12:45:50,USR-3921,2,986,app,transfer_in,5249.21,BEN-8478,GTBank,NG,0,DEV-33053,0,NG,0.95,completed
TXN-100623,2026-07-03 12:49:28,USR-0954,2,807,app,transfer_in,58051.56,BEN-9056,Access Bank,NG,0,DEV-71669,0,NG,0.99,completed
TXN-100624,2026-07-03 12:56:52,USR-2873,2,1118,app,card_spend,9875.23,,,NG,0,DEV-16658,0,NG,0.98,completed
TXN-100625,2026-07-03 13:06:38,USR-3109,2,1505,pos,card_spend,13830.1,,,NG,0,DEV-51114,0,NG,0.96,completed
TXN-100626,2026-07-03 13:07:22,USR-2662,3,726,ussd,airtime,10806.4,,,NG,0,DEV-45697,0,NG,0.95,completed
TXN-100627,2026-07-03 13:27:21,USR-0457,2,1166,web,airtime,9843.25,,,NG,0,DEV-86622,0,NG,0.95,completed
TXN-100628,2026-07-03 13:48:48,USR-3627,2,501,pos,airtime,43125.82,,,NG,0,DEV-35443,0,NG,0.97,completed
TXN-100629,2026-07-03 14:13:31,USR-3148,2,590,ussd,transfer_out,42864.14,BEN-1349,Wema/ALAT,NG,0,DEV-69600,0,NG,0.93,completed
TXN-100630,2026-07-03 14:21:30,USR-2188,3,737,app,transfer_out,7728.51,BEN-8484,GTBank,NG,0,DEV-19681,0,NG,0.96,completed
TXN-100631,2026-07-03 14:30:08,USR-2662,3,726,web,transfer_out,25028.48,BEN-5325,Moniepoint,NG,0,DEV-45697,0,NG,0.96,completed
TXN-100632,2026-07-03 14:59:00,USR-0131,2,1818,web,transfer_out,16084.83,BEN-8579,PalmPay,NG,0,DEV-34050,0,NG,0.95,completed
TXN-100633,2026-07-03 14:59:43,USR-2604,2,858,pos,bill_payment,8406.35,,,NG,0,DEV-77952,0,NG,0.99,completed
TXN-100634,2026-07-03 15:01:30,USR-2234,2,218,app,bill_payment,10980.41,,,NG,0,DEV-53309,0,NG,0.94,completed
TXN-100635,2026-07-03 15:03:29,USR-3863,2,1440,app,transfer_out,13469.35,BEN-6793,GTBank,NG,0,DEV-97819,0,NG,0.93,completed
TXN-100636,2026-07-03 15:07:58,USR-1517,3,1088,app,transfer_out,19717.53,BEN-4122,PalmPay,NG,0,DEV-69871,0,NG,0.94,completed
TXN-100637,2026-07-03 15:09:42,USR-1495,2,146,app,transfer_in,28956.99,BEN-4681,Wema/ALAT,NG,0,DEV-82384,0,NG,0.93,completed
TXN-100638,2026-07-03 15:10:25,USR-2860,1,1642,app,airtime,31488.37,,,NG,0,DEV-98777,0,NG,0.95,completed
TXN-100639,2026-07-03 15:39:22,USR-0285,3,1846,app,transfer_out,32167.41,BEN-4457,Wema/ALAT,NG,0,DEV-50026,0,NG,0.96,completed
TXN-100640,2026-07-03 15:49:27,USR-2772,3,1823,ussd,transfer_in,70116.57,BEN-7118,Stanbic IBTC,NG,0,DEV-37760,0,NG,0.98,completed
TXN-100641,2026-07-03 16:04:47,USR-1495,2,146,web,transfer_out,6433.81,BEN-4681,GTBank,NG,0,DEV-82384,0,NG,0.94,completed
TXN-100642,2026-07-03 16:13:56,USR-0109,2,1376,web,transfer_out,2521.68,BEN-5915,OPay,NG,0,DEV-41285,0,NG,0.95,completed
TXN-100643,2026-07-03 16:26:35,USR-1394,2,965,app,bill_payment,7739.66,,,NG,0,DEV-77000,0,NG,0.95,completed
TXN-100644,2026-07-03 16:30:34,USR-0414,2,1270,app,transfer_out,4771.71,BEN-2442,Kuda,NG,0,DEV-96846,0,NG,0.98,completed
TXN-100645,2026-07-03 17:04:23,USR-2070,2,734,app,card_spend,8389.22,,,NG,0,DEV-17455,0,NG,0.97,completed
TXN-100646,2026-07-03 17:31:10,USR-0939,3,1116,app,airtime,50557.13,,,NG,0,DEV-32871,0,NG,0.96,completed
TXN-100647,2026-07-03 17:34:39,USR-2601,2,827,ussd,transfer_out,30484.11,BEN-7267,Wema/ALAT,NG,0,DEV-32280,0,NG,0.95,completed
TXN-100648,2026-07-03 17:38:20,USR-3472,1,1466,app,transfer_in,5847.78,BEN-1441,GTBank,NG,0,DEV-97670,0,NG,0.97,completed
TXN-100649,2026-07-03 17:44:35,USR-0954,2,807,ussd,bill_payment,228014.73,,,NG,0,DEV-71669,0,NG,0.98,completed
TXN-100650,2026-07-03 17:59:21,USR-3472,1,1466,pos,card_spend,11436.19,,,NG,0,DEV-97670,0,NG,0.99,completed
TXN-100651,2026-07-03 18:02:06,USR-2933,2,1329,app,transfer_out,13254.17,BEN-3200,Moniepoint,NG,0,DEV-90173,0,NG,0.95,completed
TXN-100652,2026-07-03 18:05:00,USR-2286,2,402,app,transfer_out,985000,BEN-7731,Access Bank,NG,0,DEV-52286,0,NG,0.97,completed
TXN-100653,2026-07-03 18:27:13,USR-0953,3,339,app,card_spend,6146.87,,,NG,0,DEV-51104,0,NG,0.96,completed
TXN-100654,2026-07-03 18:40:50,USR-2860,1,1642,pos,airtime,18769.9,,,NG,0,DEV-98777,0,NG,0.93,completed
TXN-100655,2026-07-03 18:48:45,USR-0915,3,2169,app,card_spend,14448.05,,,NG,0,DEV-89818,0,NG,0.96,completed
TXN-100656,2026-07-03 18:55:00,USR-0419,2,1260,app,transfer_in,28973.24,BEN-6238,Moniepoint,NG,0,DEV-40735,0,NG,0.94,completed
TXN-100657,2026-07-03 19:10:45,USR-2414,1,1450,ussd,transfer_in,35747.0,BEN-3608,UBA,NG,0,DEV-63964,0,NG,0.97,completed
TXN-100658,2026-07-03 19:16:38,USR-0327,3,2139,app,airtime,12806.53,,,NG,0,DEV-80776,0,NG,0.95,completed
TXN-100659,2026-07-03 19:38:22,USR-0953,3,339,app,card_spend,43837.85,,,NG,0,DEV-51104,0,NG,0.94,completed
TXN-100660,2026-07-03 19:39:31,USR-2800,3,1646,app,transfer_out,153924.05,BEN-1588,Stanbic IBTC,NG,0,DEV-51505,0,NG,0.95,completed
TXN-100661,2026-07-03 19:43:56,USR-0896,2,1953,app,transfer_in,4793.26,BEN-8973,UBA,NG,0,DEV-47388,0,NG,0.98,completed
TXN-100662,2026-07-03 19:48:32,USR-3017,3,1349,app,transfer_out,13647.93,BEN-2290,PalmPay,NG,0,DEV-41385,0,NG,0.98,completed
TXN-100663,2026-07-03 20:12:22,USR-0457,2,1166,app,transfer_out,6278.53,BEN-7543,UBA,NG,0,DEV-86622,0,NG,0.97,completed
TXN-100664,2026-07-03 20:19:45,USR-0900,3,565,app,bill_payment,79794.04,,,NG,0,DEV-22739,0,NG,0.95,completed
TXN-100665,2026-07-03 20:22:27,USR-1471,3,1806,app,airtime,31194.9,,,NG,0,DEV-80545,0,NG,0.96,completed
TXN-100666,2026-07-03 20:27:28,USR-1097,2,1297,app,card_spend,18991.44,,,NG,0,DEV-69469,0,NG,0.98,completed
TXN-100667,2026-07-03 20:32:28,USR-1409,3,201,app,transfer_in,4065.97,BEN-5262,Stanbic IBTC,NG,0,DEV-21003,0,NG,0.95,completed
TXN-100668,2026-07-03 20:39:59,USR-3017,3,1349,app,card_spend,1290.9,,,NG,0,DEV-41385,0,NG,0.94,completed
TXN-100669,2026-07-03 20:41:02,USR-3863,2,1440,pos,transfer_out,29752.45,BEN-1179,GTBank,NG,1,DEV-97819,0,NG,0.95,completed
TXN-100670,2026-07-03 20:44:41,USR-3561,2,374,app,airtime,2548.73,,,NG,0,DEV-46585,0,NG,0.97,completed
TXN-100671,2026-07-03 21:07:22,USR-0815,2,1519,app,card_spend,44665.25,,,NG,0,DEV-19016,0,NG,0.93,completed
TXN-100672,2026-07-03 21:09:52,USR-1882,1,195,app,transfer_in,30136.51,BEN-2669,Moniepoint,NG,0,DEV-50888,0,NG,0.95,completed
TXN-100673,2026-07-03 21:27:08,USR-0397,2,170,app,transfer_out,40472.8,BEN-1096,First Bank,NG,0,DEV-85456,0,NG,0.97,completed
TXN-100674,2026-07-03 21:31:16,USR-2070,2,734,app,bill_payment,19131.38,,,NG,0,DEV-17455,0,NG,0.98,completed
TXN-100675,2026-07-03 21:33:57,USR-2188,3,737,pos,transfer_out,9322.55,BEN-6661,First Bank,NG,0,DEV-19681,0,NG,0.94,completed
TXN-100676,2026-07-03 21:35:52,USR-2233,1,1456,app,bill_payment,4121.7,,,NG,0,DEV-27146,0,NG,0.99,completed
TXN-100677,2026-07-03 21:40:00,USR-2286,2,402,app,transfer_out,940000,BEN-7731,Access Bank,NG,0,DEV-52286,0,NG,0.97,completed
TXN-100678,2026-07-03 22:12:20,USR-2188,3,737,app,transfer_in,16166.38,BEN-6661,First Bank,NG,0,DEV-19681,0,NG,0.94,completed
TXN-100679,2026-07-03 22:25:26,USR-1719,1,700,ussd,card_spend,32414.01,,,NG,0,DEV-81511,0,NG,0.94,completed
TXN-100680,2026-07-03 22:37:31,USR-0380,1,1037,pos,transfer_in,210714.85,BEN-4505,Wema/ALAT,NG,0,DEV-60205,0,NG,0.94,completed
TXN-100681,2026-07-03 22:47:13,USR-2622,2,147,app,bill_payment,2862.11,,,NG,0,DEV-44663,0,NG,0.97,completed
TXN-100682,2026-07-03 22:47:35,USR-1894,2,251,app,transfer_out,952.91,BEN-2476,Stanbic IBTC,NG,0,DEV-50492,0,NG,0.94,completed
TXN-100683,2026-07-03 22:58:16,USR-2709,2,2014,web,airtime,38362.82,,,NG,0,DEV-48175,0,NG,0.98,completed
TXN-100684,2026-07-03 23:01:45,USR-1517,3,1088,app,card_spend,33177.65,,,NG,0,DEV-69871,0,NG,0.96,completed
TXN-100685,2026-07-03 23:02:23,USR-0701,2,676,app,bill_payment,64524.06,,,NG,0,DEV-40433,0,NG,1.0,completed
TXN-100686,2026-07-03 23:11:15,USR-3038,2,2007,web,card_spend,6248.63,,,NG,0,DEV-79352,0,NG,0.98,completed
TXN-100687,2026-07-03 23:11:58,USR-0419,2,1260,pos,transfer_in,9793.22,BEN-6238,Moniepoint,NG,0,DEV-40735,0,NG,0.97,completed
TXN-100688,2026-07-03 23:23:45,USR-1293,2,217,ussd,airtime,6236.62,,,NG,0,DEV-17972,0,NG,0.94,completed
TXN-100689,2026-07-03 23:30:15,USR-3298,2,1572,app,transfer_out,1546.29,BEN-4629,Kuda,NG,0,DEV-77271,0,NG,0.95,completed
TXN-100690,2026-07-03 23:48:47,USR-2496,2,1625,app,bill_payment,3771.08,,,NG,0,DEV-66450,0,NG,0.97,completed
TXN-100691,2026-07-03 23:49:25,USR-3627,2,501,web,transfer_out,4535.57,BEN-4727,GTBank,NG,0,DEV-35443,0,NG,1.0,completed
TXN-100692,2026-07-04 00:04:40,USR-1456,2,1789,pos,transfer_in,3629.9,BEN-3434,PalmPay,NG,0,DEV-54548,0,NG,0.93,completed
TXN-100693,2026-07-04 00:05:59,USR-2299,2,387,ussd,transfer_out,4067.03,BEN-2638,GTBank,NG,0,DEV-11220,0,NG,0.94,completed
TXN-100694,2026-07-04 00:06:37,USR-3038,2,2007,ussd,transfer_out,5757.07,BEN-2876,Kuda,NG,0,DEV-79352,0,NG,0.94,completed
TXN-100695,2026-07-04 00:19:51,USR-2772,3,1823,pos,bill_payment,73918.19,,,NG,0,DEV-37760,0,NG,0.97,completed
TXN-100696,2026-07-04 00:25:37,USR-3017,3,1349,pos,airtime,892.05,,,NG,0,DEV-41385,0,NG,0.99,completed
TXN-100697,2026-07-04 00:32:47,USR-3504,2,195,ussd,card_spend,3821.13,,,NG,0,DEV-21970,0,NG,0.98,completed
TXN-100698,2026-07-04 00:36:54,USR-0380,1,1037,app,transfer_in,21368.53,BEN-7797,Wema/ALAT,NG,0,DEV-60205,0,NG,0.94,completed
TXN-100699,2026-07-04 00:45:43,USR-0414,2,1270,ussd,transfer_in,43197.45,BEN-5135,OPay,NG,0,DEV-96846,0,NG,0.96,completed
TXN-100700,2026-07-04 00:51:45,USR-1139,1,1052,pos,airtime,107703.21,,,NG,0,DEV-98184,0,NG,0.96,completed
TXN-100701,2026-07-04 00:57:50,USR-1482,2,607,app,transfer_in,28617.24,BEN-8690,Zenith Bank,NG,0,DEV-93606,0,NG,0.95,completed
TXN-100702,2026-07-04 01:02:32,USR-0915,3,2169,pos,airtime,160338.17,,,NG,0,DEV-89818,0,NG,0.93,completed
TXN-100703,2026-07-04 01:05:32,USR-2620,3,1378,app,transfer_out,16263.68,BEN-5339,UBA,NG,0,DEV-37869,0,NG,0.98,completed
TXN-100704,2026-07-04 01:06:06,USR-2324,3,1822,app,bill_payment,96208.93,,,NG,0,DEV-16743,0,NG,0.97,completed
TXN-100705,2026-07-04 01:09:17,USR-1517,3,1088,web,airtime,88882.23,,,NG,0,DEV-69871,0,NG,0.94,completed
TXN-100706,2026-07-04 01:10:22,USR-0900,3,565,app,card_spend,19564.37,,,NG,0,DEV-22739,0,NG,0.97,completed
TXN-100707,2026-07-04 01:21:01,USR-3109,2,1505,pos,card_spend,12633.12,,,NG,0,DEV-51114,0,NG,0.99,completed
TXN-100708,2026-07-04 01:35:25,USR-1329,2,1235,pos,bill_payment,4974.99,,,NG,0,DEV-14288,0,NG,0.97,completed
TXN-100709,2026-07-04 01:39:11,USR-1840,2,1538,ussd,airtime,4269.53,,,NG,0,DEV-83385,0,NG,0.94,completed
TXN-100710,2026-07-04 01:46:06,USR-1201,2,471,pos,card_spend,12494.04,,,NG,0,DEV-48566,0,NG,0.94,completed
TXN-100711,2026-07-04 01:56:52,USR-0230,2,1044,web,transfer_in,7451.52,BEN-5542,UBA,NG,0,DEV-53064,0,NG,0.95,completed
TXN-100712,2026-07-04 02:12:00,USR-3050,2,233,web,transfer_out,2400000,BEN-INTL-204,Correspondent (AE),AE,1,DEV-88112,1,CY,0.41,completed
TXN-100713,2026-07-04 02:16:34,USR-2772,3,1823,pos,bill_payment,3753.61,,,NG,0,DEV-37760,0,NG,0.98,completed
TXN-100714,2026-07-04 02:23:42,USR-0414,2,1270,app,transfer_out,9040.16,BEN-8451,GTBank,NG,0,DEV-96846,0,NG,1.0,completed
TXN-100715,2026-07-04 02:31:00,USR-3050,2,233,web,transfer_out,1850000,BEN-INTL-204,Correspondent (AE),AE,1,DEV-88112,1,CY,0.41,completed
TXN-100716,2026-07-04 02:43:35,USR-2575,2,1119,pos,card_spend,11646.92,,,NG,0,DEV-40217,0,NG,0.95,completed
TXN-100717,2026-07-04 02:43:47,USR-3778,2,1095,app,airtime,10152.61,,,NG,0,DEV-21359,0,NG,0.97,completed
TXN-100718,2026-07-04 02:46:55,USR-2601,2,827,app,airtime,3468.52,,,NG,0,DEV-32280,0,NG,0.96,completed
TXN-100719,2026-07-04 02:56:36,USR-2987,3,905,app,card_spend,29650.16,,,NG,0,DEV-60422,0,NG,0.96,completed
TXN-100720,2026-07-04 02:58:36,USR-2262,2,2091,app,card_spend,9638.35,,,NG,0,DEV-82768,0,NG,0.95,completed
TXN-100721,2026-07-04 03:02:44,USR-2987,3,905,web,transfer_in,72723.42,BEN-4886,Access Bank,NG,0,DEV-60422,0,NG,0.94,completed
TXN-100722,2026-07-04 03:04:00,USR-3050,2,233,web,transfer_out,1200000,BEN-INTL-204,Correspondent (AE),AE,1,DEV-88112,1,CY,0.41,completed
TXN-100723,2026-07-04 03:10:22,USR-2324,3,1822,pos,transfer_out,13188.85,BEN-2697,UBA,NG,0,DEV-16743,0,NG,0.99,completed
TXN-100724,2026-07-04 03:14:45,USR-2860,1,1642,web,transfer_out,4911.58,BEN-9977,Stanbic IBTC,NG,0,DEV-98777,0,NG,0.96,completed
TXN-100725,2026-07-04 03:17:54,USR-1409,3,201,app,bill_payment,12919.86,,,NG,0,DEV-21003,0,NG,1.0,completed
TXN-100726,2026-07-04 03:18:07,USR-0953,3,339,pos,transfer_out,5646.18,BEN-8811,First Bank,NG,0,DEV-51104,0,NG,0.94,completed
TXN-100727,2026-07-04 03:23:07,USR-1732,3,1334,ussd,airtime,134.99,,,NG,0,DEV-47606,0,NG,0.95,completed
TXN-100728,2026-07-04 03:38:09,USR-0654,2,600,app,transfer_in,4410.75,BEN-6067,Moniepoint,NG,0,DEV-49363,0,NG,0.95,completed
TXN-100729,2026-07-04 03:45:13,USR-1094,2,1651,app,airtime,63600.01,,,NG,0,DEV-60604,0,NG,0.95,completed
TXN-100730,2026-07-04 03:49:34,USR-0896,2,1953,app,bill_payment,2131.64,,,NG,0,DEV-47388,0,NG,0.95,completed
TXN-100731,2026-07-04 03:56:29,USR-3167,1,1010,web,transfer_out,12529.11,BEN-3330,OPay,NG,0,DEV-94886,0,NG,0.96,completed
TXN-100732,2026-07-04 03:57:21,USR-2365,2,845,web,transfer_out,29036.63,BEN-2869,UBA,NG,0,DEV-16734,0,NG,0.93,completed
TXN-100733,2026-07-04 03:59:21,USR-0915,3,2169,app,bill_payment,7733.18,,,NG,0,DEV-89818,0,NG,0.97,completed
